Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Song Duration,Artist Genres,Artist Popularity,Artist uri,Song uri,Artist Image url
Udhero Na feat. Anoushka Shankar,Arooj Aftab,34,0.349,0.278,99.153,0.0263,303361,['Pakistani Indie'],41,00JAfwtx5gNiiqyor88Dr5,2hFN5GkZ1CNZNRp1tFYWqW,https://i.scdn.co/image/ab6761610000f178d4292a9dc6c76b270d2acafb
Diya Hai,Arooj Aftab,33,0.397,0.132,122.905,0.0365,340041,['Pakistani Indie'],41,00JAfwtx5gNiiqyor88Dr5,5kxJ6PiADtz7kxMr9mBYBS,https://i.scdn.co/image/ab6761610000f178d4292a9dc6c76b270d2acafb
Saans Lo,Arooj Aftab,33,0.163,0.0587,70.702,0.0358,451383,['Pakistani Indie'],41,00JAfwtx5gNiiqyor88Dr5,6iPZbDZtoVyQv7spX7Tt8m,https://i.scdn.co/image/ab6761610000f178d4292a9dc6c76b270d2acafb
Strut,Big Freedia,34,0.923,0.665,124.979,0.19,156479,"['Bounce', 'Escape Room', 'Lgbtq+ Hip Hop', 'New Orleans Rap', 'Trap Queen']",49,2gyv1akuIB9fQvXoGSPaJr,5kXebNPlrsZmiGrwJFRgpQ,https://i.scdn.co/image/ab6761610000f178f4176f98fc10c838a50f8a28
Karaoke (feat. Lizzo),Big Freedia,47,0.736,0.967,103.937,0.126,185890,"['Bounce', 'Escape Room', 'Lgbtq+ Hip Hop', 'New Orleans Rap', 'Trap Queen']",49,2gyv1akuIB9fQvXoGSPaJr,4nefFqiukTvjgt8hkv73PP,https://i.scdn.co/image/ab6761610000f178f4176f98fc10c838a50f8a28
Bend It Ova (feat. A Boogie Wit da Hoodie & Big Freedia),Big Freedia,62,0.868,0.803,99.01,0.23,198706,"['Bounce', 'Escape Room', 'Lgbtq+ Hip Hop', 'New Orleans Rap', 'Trap Queen']",49,2gyv1akuIB9fQvXoGSPaJr,0gBcxOCHJtY6w4LWerwt7y,https://i.scdn.co/image/ab6761610000f178f4176f98fc10c838a50f8a28
Be Thankful For What You’ve Got,Big Freedia,38,0.703,0.639,99.853,0.139,230239,"['Bounce', 'Escape Room', 'Lgbtq+ Hip Hop', 'New Orleans Rap', 'Trap Queen']",49,2gyv1akuIB9fQvXoGSPaJr,3UfyMJ6JzeBNqjLUgGHKR2,https://i.scdn.co/image/ab6761610000f178f4176f98fc10c838a50f8a28
Big (feat. Big Freedia),Big Freedia,41,0.862,0.761,91.994,0.305,101297,"['Bounce', 'Escape Room', 'Lgbtq+ Hip Hop', 'New Orleans Rap', 'Trap Queen']",49,2gyv1akuIB9fQvXoGSPaJr,4fbSwwrXriIxAWOLWCu4to,https://i.scdn.co/image/ab6761610000f178f4176f98fc10c838a50f8a28
Save Me From Myself (with NoMBe & Big Gigantic),Big Gigantic,48,0.673,0.676,82.979,0.216,211685,['Glitch Hop'],51,7o7mC95EDbJKTcPAAs8C3r,7f4bRMqRKRfUNPW2gbTHSt,https://i.scdn.co/image/ab6761610000f178ed3f89332136e5cb66e263d3
Back For More,Big Gigantic,47,0.548,0.878,149.947,0.0748,148800,['Glitch Hop'],51,7o7mC95EDbJKTcPAAs8C3r,1waYHmEXR5mFJCfEYfa2BL,https://i.scdn.co/image/ab6761610000f178ed3f89332136e5cb66e263d3
Miss Primetime (feat. Pell),Big Gigantic,46,0.589,0.934,136.888,0.12,215474,['Glitch Hop'],51,7o7mC95EDbJKTcPAAs8C3r,3yPTvclOFf23OcsCEfy6i4,https://i.scdn.co/image/ab6761610000f178ed3f89332136e5cb66e263d3
Keep On Rising,Big Gigantic,40,0.618,0.76,119.996,0.172,207696,['Glitch Hop'],51,7o7mC95EDbJKTcPAAs8C3r,7EaehBa56zC6krwv0WIpDi,https://i.scdn.co/image/ab6761610000f178ed3f89332136e5cb66e263d3
Friends,Big Gigantic,41,0.667,0.834,95.015,0.13,238329,['Glitch Hop'],51,7o7mC95EDbJKTcPAAs8C3r,4j6ChNxe87KqvEsYs30ppe,https://i.scdn.co/image/ab6761610000f178ed3f89332136e5cb66e263d3
Good Times Roll,Big Gigantic,44,0.638,0.891,99.979,0.108,243518,['Glitch Hop'],51,7o7mC95EDbJKTcPAAs8C3r,68iIALIAQ03juj9BZpafox,https://i.scdn.co/image/ab6761610000f178ed3f89332136e5cb66e263d3
Pure Imagination,Bill Charlap,37,0.515,0.116,115.9,0.044,197466,"['Jazz Piano', 'Modern Jazz Piano']",41,2QX8yUROOnWTSLFg4sZ9Gg,7k2IfbgSrDz9ZtkbmNmR80,https://i.scdn.co/image/ab67726900008f74085ea3e90abe84f659e6f9eb
The Nearness Of You,Bill Charlap,49,0.383,0.131,98.606,0.033,447280,"['Jazz Piano', 'Modern Jazz Piano']",41,2QX8yUROOnWTSLFg4sZ9Gg,4vuoL9ldmpmZcXm7RkhQvx,https://i.scdn.co/image/ab67726900008f74085ea3e90abe84f659e6f9eb
Soon,Bill Charlap,37,0.618,0.0034,136.666,0.0702,106173,"['Jazz Piano', 'Modern Jazz Piano']",41,2QX8yUROOnWTSLFg4sZ9Gg,00DZNij9hv7zGl50kHJ8C3,https://i.scdn.co/image/ab67726900008f74085ea3e90abe84f659e6f9eb
It's So Peaceful In The Country,Bill Charlap,37,0.552,0.158,84.724,0.0327,316293,"['Jazz Piano', 'Modern Jazz Piano']",41,2QX8yUROOnWTSLFg4sZ9Gg,4vTcLN0p0KxR81A8weAXrP,https://i.scdn.co/image/ab67726900008f74085ea3e90abe84f659e6f9eb
Georgia On My Mind,Bill Charlap,43,0.615,0.156,76.702,0.0434,341733,"['Jazz Piano', 'Modern Jazz Piano']",41,2QX8yUROOnWTSLFg4sZ9Gg,5H1sFv6LHIUmzXLtnDyKFa,https://i.scdn.co/image/ab67726900008f74085ea3e90abe84f659e6f9eb
Ma Rainey's Black Bottom,Branford Marsalis,29,0.83,0.255,101.753,0.0764,134026,"['Contemporary Post-Bop', 'Jazz', 'Jazz Saxophone', 'New Orleans Jazz']",37,1gPY6jETlC02stpXOUmSBH,7z75xKyMlbgDaUKANU6ykM,https://i.scdn.co/image/a1b57ea14c55de192d9caf0057f23fa51b486d09
Emmanuel,Branford Marsalis,29,0.104,0.0911,90.595,0.0377,168200,"['Contemporary Post-Bop', 'Jazz', 'Jazz Saxophone', 'New Orleans Jazz']",37,1gPY6jETlC02stpXOUmSBH,6kxFLGtPMdEVsfqJ5d4Vn1,https://i.scdn.co/image/a1b57ea14c55de192d9caf0057f23fa51b486d09
"Blue Gardenia (with Joey Calderazzo, Eric Revis & Justin Faulkner)",Branford Marsalis,29,0.431,0.0821,66.532,0.0342,276293,"['Contemporary Post-Bop', 'Jazz', 'Jazz Saxophone', 'New Orleans Jazz']",37,1gPY6jETlC02stpXOUmSBH,5gVYaUsM6aMGEXsM5IChR7,https://i.scdn.co/image/a1b57ea14c55de192d9caf0057f23fa51b486d09
"Practical Arrangement (with Joey Calderazzo, Eric Revis & Justin Faulkner)",Branford Marsalis,27,0.315,0.0982,79.229,0.0398,587186,"['Contemporary Post-Bop', 'Jazz', 'Jazz Saxophone', 'New Orleans Jazz']",37,1gPY6jETlC02stpXOUmSBH,0lKUEcJpGcox2NiEVFy9KX,https://i.scdn.co/image/a1b57ea14c55de192d9caf0057f23fa51b486d09
Tidal Wave,Butcher Brown,38,0.555,0.546,97.746,0.0276,212320,"['Indie Jazz', 'Indie Soul', 'Neo R&B', 'Rva Indie']",45,2jQ6wRQ7yP1UrctodeuYQP,3wUH2P8np4reXGLmHtBNR2,https://i.scdn.co/image/ab6761610000f178cd432d0f90b5cf05a4ef1a06
90s - Butcher Brown Remix,Butcher Brown,46,0.45,0.704,101.058,0.386,264066,"['Indie Jazz', 'Indie Soul', 'Neo R&B', 'Rva Indie']",45,2jQ6wRQ7yP1UrctodeuYQP,7fyFC72pjitDo4cmL0gX4W,https://i.scdn.co/image/ab6761610000f178cd432d0f90b5cf05a4ef1a06
Fohbliv,Butcher Brown,48,0.592,0.516,86.624,0.049,96641,"['Indie Jazz', 'Indie Soul', 'Neo R&B', 'Rva Indie']",45,2jQ6wRQ7yP1UrctodeuYQP,5cFfLa6xvikVI5AeO9smL2,https://i.scdn.co/image/ab6761610000f178cd432d0f90b5cf05a4ef1a06
Nice,Butcher Brown,42,0.504,0.543,139.307,0.0306,99027,"['Indie Jazz', 'Indie Soul', 'Neo R&B', 'Rva Indie']",45,2jQ6wRQ7yP1UrctodeuYQP,7Hv7FrOzfxhKLuxKUMa5Ci,https://i.scdn.co/image/ab6761610000f178cd432d0f90b5cf05a4ef1a06
I Can Say To You [Feat. Vanisha Gould] - Single Edit,Butcher Brown,37,0.678,0.681,94.176,0.429,217984,"['Indie Jazz', 'Indie Soul', 'Neo R&B', 'Rva Indie']",45,2jQ6wRQ7yP1UrctodeuYQP,304bqpIKfJyHGET7IGjgri,https://i.scdn.co/image/ab6761610000f178cd432d0f90b5cf05a4ef1a06
Cold War,Cautious Clay,60,0.654,0.47,77.083,0.0586,202597,"['Indie R&B', 'NYC Pop']",56,6iWuBN32BqCJAeXW6o3nil,6DwiGVCgXGREeCyJZtX7S1,https://i.scdn.co/image/ab6761610000f178c7753cc598467721450ab3f2
Erase,Cautious Clay,47,0.673,0.641,155.042,0.0451,144000,"['Indie R&B', 'NYC Pop']",56,6iWuBN32BqCJAeXW6o3nil,3B5iO2B4HxZDXfmIGrQq9z,https://i.scdn.co/image/ab6761610000f178c7753cc598467721450ab3f2
Wildfire,Cautious Clay,59,0.564,0.352,85.013,0.0321,151913,"['Indie R&B', 'NYC Pop']",56,6iWuBN32BqCJAeXW6o3nil,2GQomOm5bdbNnUooS3HEuF,https://i.scdn.co/image/ab6761610000f178c7753cc598467721450ab3f2
Shook,Cautious Clay,44,0.693,0.694,90.011,0.0533,149998,"['Indie R&B', 'NYC Pop']",56,6iWuBN32BqCJAeXW6o3nil,66V5BpE4bbuRWZyehvmuq6,https://i.scdn.co/image/ab6761610000f178c7753cc598467721450ab3f2
"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",Cautious Clay,59,0.818,0.623,120.104,0.043,138000,"['Indie R&B', 'NYC Pop']",56,6iWuBN32BqCJAeXW6o3nil,6lIRYe72fn1pf7TNqfI0ul,https://i.scdn.co/image/ab6761610000f178c7753cc598467721450ab3f2
Joshua Tree,Cautious Clay,44,0.526,0.589,146.952,0.0374,197551,"['Indie R&B', 'NYC Pop']",56,6iWuBN32BqCJAeXW6o3nil,1oJZx6GqvuyzUgPu5OBxlY,https://i.scdn.co/image/ab6761610000f178c7753cc598467721450ab3f2
Monk’s Dance,Charles Lloyd,20,0.434,0.449,124.829,0.0436,409991,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Jazz Quartet', 'Jazz Saxophone']",39,0GC1oqEWpiAjfE7jm5LQO5,2Lj1rxkrxT5l9HovZQAOXv,https://i.scdn.co/image/ab6761610000f17806bf3f85d6b760778c5869b1
La Llorona,Charles Lloyd,29,0.426,0.243,100.381,0.0284,360053,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Jazz Quartet', 'Jazz Saxophone']",39,0GC1oqEWpiAjfE7jm5LQO5,2tEDGg3M8C6wdpglmIQySS,https://i.scdn.co/image/ab6761610000f17806bf3f85d6b760778c5869b1
Requiem - Live,Charles Lloyd,39,0.465,0.272,105.922,0.0431,692610,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Jazz Quartet', 'Jazz Saxophone']",39,0GC1oqEWpiAjfE7jm5LQO5,6LUVIXTaZSuOcQchjxoL5d,https://i.scdn.co/image/ab6761610000f17806bf3f85d6b760778c5869b1
"Defiant, Tender Warrior",Charles Lloyd,24,0.497,0.182,81.835,0.0299,256840,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Jazz Quartet', 'Jazz Saxophone']",39,0GC1oqEWpiAjfE7jm5LQO5,2KCuOB6Kqn0bt72iC7wh40,https://i.scdn.co/image/ab6761610000f17806bf3f85d6b760778c5869b1
You Are So Beautiful,Charles Lloyd,50,0.388,0.0642,66.645,0.0336,362760,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Jazz Quartet', 'Jazz Saxophone']",39,0GC1oqEWpiAjfE7jm5LQO5,3aCuyrcGWCwNarmbp9sjas,https://i.scdn.co/image/ab6761610000f17806bf3f85d6b760778c5869b1
September in the Rain,Christian McBride,35,0.608,0.147,118.683,0.0366,450666,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Electric Bass', 'Hard Bop', 'Jazz', 'Jazz Double Bass', 'Jazz Fusion', 'Straight-Ahead Jazz']",38,5ACxPOI9gR3l0cyy2dvkHv,2qnw6oYuN4NAkJtG6g8UdU,https://i.scdn.co/image/ab6761610000f178c6c5d8666a713d83de0bd996
But Beautiful - Live,Christian McBride,30,0.311,0.371,93.797,0.0362,541866,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Electric Bass', 'Hard Bop', 'Jazz', 'Jazz Double Bass', 'Jazz Fusion', 'Straight-Ahead Jazz']",38,5ACxPOI9gR3l0cyy2dvkHv,2cLHTUI7oKC11uLHHi2TLk,https://i.scdn.co/image/ab6761610000f178c6c5d8666a713d83de0bd996
You Don't Know What Love Is,Christian McBride,14,0.435,0.225,98.828,0.0327,382573,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Electric Bass', 'Hard Bop', 'Jazz', 'Jazz Double Bass', 'Jazz Fusion', 'Straight-Ahead Jazz']",38,5ACxPOI9gR3l0cyy2dvkHv,4bXpBwhjb6AyCQpbu4J3nD,https://i.scdn.co/image/ab6761610000f178c6c5d8666a713d83de0bd996
The Good Life,Christian McBride,24,0.614,0.471,105.552,0.0424,435996,"['Contemporary Jazz', 'Contemporary Post-Bop', 'Electric Bass', 'Hard Bop', 'Jazz', 'Jazz Double Bass', 'Jazz Fusion', 'Straight-Ahead Jazz']",38,5ACxPOI9gR3l0cyy2dvkHv,7vCUJ7NPHoIVMGzmQLfoen,https://i.scdn.co/image/ab6761610000f178c6c5d8666a713d83de0bd996
Todo Colores,Cimafunk,32,0.632,0.546,150.017,0.189,200430,['Cuban Alternative'],37,28wtFivtmdKxFRfu57AhBe,4tpC2EX4yemCS8Olojy55z,https://i.scdn.co/image/ab6761610000f1789e0c139b8592fcce6e309da9
Parar el Tiempo,Cimafunk,45,0.84,0.465,109.998,0.0347,249250,['Cuban Alternative'],37,28wtFivtmdKxFRfu57AhBe,49fa5bKsBZA5A360ZD2n1c,https://i.scdn.co/image/ab6761610000f1789e0c139b8592fcce6e309da9
Aunque Sea Un Ratico,Cimafunk,38,0.883,0.576,116.957,0.119,206065,['Cuban Alternative'],37,28wtFivtmdKxFRfu57AhBe,40X8wvd4JANW2Uc9YO2hFd,https://i.scdn.co/image/ab6761610000f1789e0c139b8592fcce6e309da9
Me Voy,Cimafunk,38,0.799,0.911,120.067,0.128,240551,['Cuban Alternative'],37,28wtFivtmdKxFRfu57AhBe,7MEy790axl2dhJ962bJz4v,https://i.scdn.co/image/ab6761610000f1789e0c139b8592fcce6e309da9
Arrimate Mi Amor,Claudia Acuna,6,0.422,0.185,139.333,0.0311,337066,['Jazz Chileno'],10,48gcFrdOekqkGyMxJTWWJ9,7KN4QrB7bbhP8nB29NHFWE,https://i.scdn.co/image/ab6761610000f1787f8c20c6fa108f7c783d3084
Light East of Sendai,Claudia Acuna,6,0.512,0.389,114.894,0.0376,89471,['Jazz Chileno'],10,48gcFrdOekqkGyMxJTWWJ9,4HD1Pgk0RMoxjHZBnWJ0Nq,https://i.scdn.co/image/ab6761610000f1787f8c20c6fa108f7c783d3084
Pathways,Dave Holland Octet,4,0.418,0.562,109.723,0.0666,646546,[],2,7KR7si5JJkzculgGOFBPDq,3As8rVe8iUR5FWOXMUngwM,https://i.scdn.co/image/ab67616d00004851f8f1aae1b6bd03f38deb4345
Wind Dance,Dave Holland Octet,1,0.493,0.505,137.746,0.0492,550573,[],2,7KR7si5JJkzculgGOFBPDq,2ItRWhGdE3UZsGXYtuwXE4,https://i.scdn.co/image/ab67616d00004851f8f1aae1b6bd03f38deb4345
Just The Way You Are,Diana Krall,60,0.54,0.348,135.73,0.0339,300520,"['Contemporary Vocal Jazz', 'Jazz Pop', 'Vocal Jazz']",61,5z1VAFwT35EVvCp1XlZZuL,1GGK81j5LaThJjnJHhfGDq,https://i.scdn.co/image/ab6761610000f178d1bfc97e11bb4c1f90f287a6
Let's Fall In Love,Diana Krall,60,0.615,0.177,124.558,0.0465,258959,"['Contemporary Vocal Jazz', 'Jazz Pop', 'Vocal Jazz']",61,5z1VAFwT35EVvCp1XlZZuL,4IVyX0UJzGyUk0MLiz1jVJ,https://i.scdn.co/image/ab6761610000f178d1bfc97e11bb4c1f90f287a6
Alone Again (Naturally),Diana Krall,60,0.608,0.208,70.9,0.0316,230680,"['Contemporary Vocal Jazz', 'Jazz Pop', 'Vocal Jazz']",61,5z1VAFwT35EVvCp1XlZZuL,0JCfVb2qlq79Q479BUb0jK,https://i.scdn.co/image/ab6761610000f178d1bfc97e11bb4c1f90f287a6
You Don't Know Me,Diana Krall,57,0.322,0.428,186.329,0.0476,235401,"['Contemporary Vocal Jazz', 'Jazz Pop', 'Vocal Jazz']",61,5z1VAFwT35EVvCp1XlZZuL,4h74V26B574hSICB5MZs1c,https://i.scdn.co/image/ab6761610000f178d1bfc97e11bb4c1f90f287a6
'S Wonderful,Diana Krall,56,0.572,0.319,130.62,0.0283,268760,"['Contemporary Vocal Jazz', 'Jazz Pop', 'Vocal Jazz']",61,5z1VAFwT35EVvCp1XlZZuL,3VZwP7d1U7tuQjb9JZrSRF,https://i.scdn.co/image/ab6761610000f178d1bfc97e11bb4c1f90f287a6
Temptation,Diana Krall,55,0.753,0.189,104.95,0.0352,267720,"['Contemporary Vocal Jazz', 'Jazz Pop', 'Vocal Jazz']",61,5z1VAFwT35EVvCp1XlZZuL,68FhagAoZr9Ld8oCp9JoYP,https://i.scdn.co/image/ab6761610000f178d1bfc97e11bb4c1f90f287a6
Ux Paradise,Dj Pee Wee,1,0.285,0.202,91.874,0.0312,175000,[],0,0Q0ODbWPVMWBB6NcwUo5tW,6Pj4kNeXurDFMiYrNkxFDt,https://i.scdn.co/image/ab67616d000048519362a9b5be855cb90e18b0ee
Fantasia of Time,Dj Pee Wee,2,0.631,0.713,119.974,0.0277,126000,[],0,0Q0ODbWPVMWBB6NcwUo5tW,5Oh5EsXcGm9ZnE5CkwLtyI,https://i.scdn.co/image/ab67616d000048519362a9b5be855cb90e18b0ee
Babydoll,Dominic Fike,85,0.762,0.604,168.007,0.11,97960,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,7yNf9YjeO5JXUE3JEBgnYc,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
Mama's Boy,Dominic Fike,76,0.807,0.354,78.964,0.0321,155721,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,0b6xZk9f96N77BfmYWnQNC,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
3 Nights,Dominic Fike,76,0.815,0.518,151.891,0.0897,177666,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,0uI7yAKUf52Cn7y3sYyjiX,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
Phone Numbers,Dominic Fike,73,0.884,0.539,85.008,0.208,146826,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,3f9Mzvd3URfbbIJBX4pz9Z,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
Why,Dominic Fike,72,0.684,0.856,117.027,0.0411,139906,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,1xLs8Mu1QEVbGCpyHQ2r2U,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
Superstar Sh*t,Dominic Fike,71,0.756,0.394,70.027,0.0956,127054,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,20j7l6tFtc5lynXpbOQg1O,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
Mona Lisa,Dominic Fike,70,0.759,0.646,111.043,0.12,186066,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,71DSaeKtXQaMAqnvMT7Uoc,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
How Much Is Weed?,Dominic Fike,69,0.691,0.813,154.122,0.0393,125055,"['Alternative Pop Rock', 'POV: Indie']",76,6USv9qhCn6zfxlBQIYJ9qs,44KWbTVZev3SWdv1t5UoYE,https://i.scdn.co/image/ab6761610000f178be491d3676793a1697c61254
Too Many Tears,Durand Jones & The Indications,55,0.839,0.416,95.98,0.0284,131275,['Souldies'],58,6TVVIyd0fsRDGg6WzHKyTP,5v6BCEvqciaOrfxvF4pcEQ,https://i.scdn.co/image/ab6761610000f1787b02b10de87eeaa46a0df390
Ride or Die,Durand Jones & The Indications,53,0.607,0.629,101.974,0.0406,254722,['Souldies'],58,6TVVIyd0fsRDGg6WzHKyTP,6KNV6L3b7beomEUnzWgw0X,https://i.scdn.co/image/ab6761610000f1787b02b10de87eeaa46a0df390
Don't You Know,Durand Jones & The Indications,51,0.676,0.657,96.034,0.0333,200686,['Souldies'],58,6TVVIyd0fsRDGg6WzHKyTP,0jecTSpHjOy5CyqEdfod5c,https://i.scdn.co/image/ab6761610000f1787b02b10de87eeaa46a0df390
Is It Any Wonder?,Durand Jones & The Indications,57,0.545,0.38,137.058,0.0291,276600,['Souldies'],58,6TVVIyd0fsRDGg6WzHKyTP,3sXAAkkejrZAs57QHjnuZf,https://i.scdn.co/image/ab6761610000f1787b02b10de87eeaa46a0df390
Cruisin to the Park,Durand Jones & The Indications,57,0.707,0.681,147.745,0.0606,212487,['Souldies'],58,6TVVIyd0fsRDGg6WzHKyTP,3XITcXbaKS08ardf8ahKqM,https://i.scdn.co/image/ab6761610000f1787b02b10de87eeaa46a0df390
Witchoo,Durand Jones & The Indications,59,0.803,0.59,118.022,0.0798,222901,['Souldies'],58,6TVVIyd0fsRDGg6WzHKyTP,6W9rbkBueZQrwuzO24GHZ2,https://i.scdn.co/image/ab6761610000f1787b02b10de87eeaa46a0df390
Tell Me a Bedtime Story,Herbie Hancock,49,0.398,0.527,118.504,0.0297,301866,"['Contemporary Post-Bop', 'Instrumental Funk', 'Jazz', 'Jazz Funk', 'Jazz Fusion', 'Jazz Piano']",55,2ZvrvbQNrHKwjT7qfGFFUW,6eimz6jvlZaPwtflDWCTa0,https://i.scdn.co/image/ab6761610000f178ca17170af02af227d6ea0c31
Cantaloupe Island - Remastered 1999/Rudy Van Gelder Edition,Herbie Hancock,62,0.515,0.583,116.11,0.0284,333946,"['Contemporary Post-Bop', 'Instrumental Funk', 'Jazz', 'Jazz Funk', 'Jazz Fusion', 'Jazz Piano']",55,2ZvrvbQNrHKwjT7qfGFFUW,0sCeNwt8xRCMR4NhKpMyBe,https://i.scdn.co/image/ab6761610000f178ca17170af02af227d6ea0c31
Maiden Voyage - Remastered,Herbie Hancock,50,0.467,0.459,124.379,0.0305,477093,"['Contemporary Post-Bop', 'Instrumental Funk', 'Jazz', 'Jazz Funk', 'Jazz Fusion', 'Jazz Piano']",55,2ZvrvbQNrHKwjT7qfGFFUW,0T1EaGm6b9eM7xBf4F1hlc,https://i.scdn.co/image/ab6761610000f178ca17170af02af227d6ea0c31
Bring Down the Birds - Outtake,Herbie Hancock,48,0.704,0.388,134.165,0.0549,106306,"['Contemporary Post-Bop', 'Instrumental Funk', 'Jazz', 'Jazz Funk', 'Jazz Fusion', 'Jazz Piano']",55,2ZvrvbQNrHKwjT7qfGFFUW,3i0meyRRCpIzyMmLdYssGw,https://i.scdn.co/image/ab6761610000f178ca17170af02af227d6ea0c31
